Gene_id,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides DEAC2,Peptides SM,Razor + unique peptides DEAC2,Razor + unique peptides SM,Unique peptides DEAC2,Unique peptides SM,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Fraction 2,Fraction 3,Fraction 4,Fraction 11,Fraction 12,Fraction 13,Fraction 14,Q-value,Score,Identification type DEAC2,Identification type SM,Sequence coverage DEAC2 [%],Sequence coverage SM [%],Intensity,Intensity DEAC2,Intensity SM,iBAQ,iBAQ DEAC2,iBAQ SM,LFQ intensity DEAC2,LFQ intensity SM,MS/MS count DEAC2,MS/MS count SM,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Gene_desc,Log2 H/L,Log10 (Int H*L),Group,Glycosome status ,log2_DEAC2,log2_ibaq_DEAC2,log2_int_DEAC2,log10_int
Tb927.8.2100,Tb927.8.2100:mRNA-p1,Tb927.8.2100:mRNA-p1,1,1,1,,1,1,1,1,1,1,1,1,1,1,9.1,9.1,9.1,16.868,165,165,9.0,,,,2.0,,,,2.0,0.0028136999999999997,8.4077,By MS/MS,By MS/MS,9.1,9.1,9438900,4956700,4482200,2359700.0,1239200.0,1120600.0,1298300,1460600.0,2,3,5,,,,1776,8323,True,9193,21629;21630;21631;21632,24004;24005;24006;24007;24008,24008,,,"vacuolar ATP synthase 16 kDa proteolipid subunit, putative",0.577247536,13.85072322,i,red,-0.4150374992788438,0.14509124723905156,0.14448928396924463,6.97492138500085
Tb927.8.2180,Tb927.8.2180:mRNA-p1,Tb927.8.2180:mRNA-p1,1,1,1,,1,1,1,1,1,1,1,1,1,1,8.5,8.5,8.5,18.676,164,164,9.0,,,,1.0,,,,1.0,0.0027716,8.1357,By MS/MS,By MS/MS,8.5,8.5,650040,400660,249380,92863.0,57237.0,35626.0,0,75175.0,1,1,2,,,,1777,6473,True,7041,16412;16413,18297;18298,18297,,,"hypothetical protein, conserved",,,,,0.0,0.6783063563184286,0.63862806278847,5.812940081634827
Tb927.8.2200,Tb927.8.2200:mRNA-p1,Tb927.8.2200:mRNA-p1,6,6,6,,1,6,6,6,5,5,5,5,5,5,24.3,24.3,24.3,20.718000000000004,189,189,8.24,,1.0,3.0,5.0,,,3.0,5.0,0.0,67.047,By MS/MS,By MS/MS,23.8,24.3,64760000,31154000,33606000,12952000.0,6230800.0,6721100.0,8076400,10847000.0,10,10,20,,,,1778,1364;5038;5689;7816;8662;8663,True;True;True;True;True;True,1467;5497;6189;8657;9560;9561,3553;3554;3555;3556;12797;14429;14430;14431;14432;14433;20445;20446;22569;22570;22571;22572;22573,4082;4083;4084;4085;14302;14303;16097;16098;16099;16100;16101;16102;22718;22719;25021;25022;25023;25024;25025;25026,4083;14302;16099;22719;25021;25026,,,"terbinafine resistance locus protein (yip1), putative",-0.29055054399999997,13.93770256,i,red,0.0,-0.10927359703994033,-0.10922615633044878,7.811306840081336
Tb927.8.2210,Tb927.8.2210:mRNA-p1,Tb927.8.2210:mRNA-p1,1,1,1,,1,1,1,1,1,1,1,1,1,1,4.9,4.9,4.9,28.47,268,268,7.33,,,,2.0,,,,1.0,0.0026795,7.4845,By MS/MS,By MS/MS,4.9,4.9,781060,526030,255030,78106.0,52603.0,25503.0,0,76878.0,2,2,4,,,,1779,6504,True,7087;7088,16521;16522;16523,18400;18401;18402;18403,18401,1055,1,pteridine reductase 1,,,,,0.0,1.0336179253845692,0.9834612890448428,5.892684397088607
Tb927.8.2250,Tb927.8.2250:mRNA-p1,Tb927.8.2250:mRNA-p1,3,1,1,,1,3,1,1,2,3,0,1,0,1,4.7,3.0,3.0,94.039,847,847,14.0,,,,,,,,2.0,0.0027732,8.1463,By matching,By MS/MS,1.8,4.7,9353500,0,9353500,203340.0,0.0,203340.0,0,2819600.0,0,3,3,,,,1780,856;7132;11275,False;True;False,918;7917;12414,2286;2287;18637;18638;29293;29294,2660;2661;20750;20751;20752;32470;32471,2661;20751;32470,,,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative",,,,,-2.0,-9.07881782602929,-8.71627069547113,6.970974150579461
Tb927.8.2280,Tb927.8.2280:mRNA-p1;Tb927.8.2260:mRNA-p1,Tb927.8.2280:mRNA-p1;Tb927.8.2260:mRNA-p1,11;11,11;11,2;2,;,2,11,11,2,7,11,7,11,2,2,62.8,62.8,4.5,21.768,199,199;199,10.9,,,,9.0,,,,20.0,0.0,83.89299999999999,By MS/MS,By MS/MS,41.2,62.8,105170000,16804000,88366000,8090000.0,1292600.0,6797400.0,6518600,19879000.0,14,33,47,,,,1781,1128;1129;1494;2215;3469;4186;4336;5047;5136;5653;7396,True;True;True;True;True;True;True;True;True;True;True,1213;1214;1608;2401;2402;3768;4549;4709;5507;5605;6151;6152;8210,3027;3028;3029;3030;3031;3830;3831;3832;3833;5739;5740;5741;5742;8855;8856;10534;10535;10536;10537;10897;10898;12817;13032;14334;14335;14336;14337;14338;19355,3495;3496;3497;3498;3499;3500;3501;3502;3503;3504;3505;3506;3507;4395;4396;4397;4398;6475;6476;6477;6478;9975;9976;11801;11802;11803;11804;11805;11806;11807;11808;11809;11810;12223;12224;14327;14537;14538;15991;15992;15993;15994;15995;15996;15997;15998;21559,3501;3505;4395;6476;9976;11810;12224;14327;14537;15997;21559,1054,127,Present in the outer mitochondrial membrane proteome 39-4,,,,,-1.1805722456418208,-2.394366667103974,-2.393137995627936,8.02189187391911
Tb927.8.2290,Tb927.8.2290:mRNA-p1,Tb927.8.2290:mRNA-p1,3,3,3,,1,3,3,3,2,2,2,2,2,2,16.4,16.4,16.4,23.428,219,219,9.0,,,,2.0,,,,2.0,0.0,20.285,By MS/MS,By MS/MS,11.9,11.9,503820,261430,242390,41985.0,21785.0,20199.0,74246,0.0,2,2,4,,,,1782,365;5498;6654,True;True;True,381;5985;7309,959;960;13879;17019,1150;1151;15437;18966,1150;15437;18966,,,"hypothetical protein, conserved",0.27102198,15.899627300000002,i,red,0.0,0.10712688967273791,0.10021793646575977,5.702275403569469
Tb927.8.2380,Tb927.8.2380:mRNA-p1,Tb927.8.2380:mRNA-p1,14,14,14,,1,14,14,14,11,7,11,7,11,7,15.3,15.3,15.3,126.93,1158,1158,6.22,1.0,12.0,,,2.0,8.0,,,0.0,103.84,By MS/MS,By MS/MS,12.3,7.3,2805500,1791200,1014300,57255.0,36555.0,20699.0,1481700,2028300.0,15,8,23,,,,1783,2336;4187;4523;4829;5384;5664;6036;8040;8261;9457;9539;9992;10364;10573,True;True;True;True;True;True;True;True;True;True;True;True;True;True,2544;4550;4913;5268;5867;6164;6567;8896;9126;10427;10513;11011;11012;11415;11416;11646,6011;10538;11371;12252;13641;13642;13643;14357;15259;20910;20911;21462;21463;21464;24621;24622;24623;24833;26028;26029;26995;26996;27551,6765;11811;12748;13718;15189;15190;15191;16019;16020;17035;23198;23199;23811;23812;23813;27318;27319;27549;27550;28942;28943;28944;29970;29971;30559,6765;11811;12748;13718;15189;16019;17035;23198;23811;27318;27550;28944;29970;30559,1056;1057,477;596,"ABC transporter, putative",,,,,0.8300749985576875,0.8092782419057387,0.806922216309708,6.448010273039476
Tb927.8.2460,Tb927.8.2460:mRNA-p1,Tb927.8.2460:mRNA-p1,1,1,1,,1,1,1,1,0,1,0,1,0,1,4.9,4.9,4.9,30.901,284,284,14.0,,,,,,,,1.0,0.0026925,7.5543,,By MS/MS,0.0,4.9,62889,0,62889,4192.6,0.0,4192.6,0,18958.0,0,1,1,,,,1784,5977,True,6504,15118,16841,16841,,,"hypothetical protein, conserved",1.213002813,14.61424046,ii,gray,-1.0,-3.6003798101178206,-1.9340056082763877,4.798574689053007
Tb927.8.2540,Tb927.8.2540:mRNA-p1,Tb927.8.2540:mRNA-p1,15,15,15,,1,15,15,15,8,15,8,15,8,15,42.5,42.5,42.5,46.244,438,438,10.2,,,1.0,12.0,,,5.0,18.0,0.0,164.25,By MS/MS,By MS/MS,28.8,42.5,53233000,20082000,33151000,2419700.0,912820.0,1506800.0,9835300,5406600.0,14,22,36,,,,1785,448;3767;3768;4672;5536;6787;7031;7157;7973;8435;9026;9574;10017;10058;10657,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,468;4101;4102;5092;6024;7518;7519;7805;7806;7944;8824;9315;9953;9954;10555;11038;11081;11738,1193;1194;1195;9614;9615;9616;11826;11827;11828;13967;17655;17656;17657;18322;18323;18324;18325;18696;20765;22025;22026;22027;22028;22029;23489;23490;23491;23492;24931;24932;24933;24934;26073;26196;26197;27751,1420;1421;1422;10802;10803;13259;13260;13261;15530;19688;19689;19690;20441;20442;20443;20444;20814;23058;24426;24427;24428;24429;24430;26001;26002;26003;26004;27659;27660;27661;27662;27663;28994;29148;29149;30754,1420;10802;10803;13261;15530;19690;20441;20814;23058;24428;26003;27662;28994;29149;30754,1058;1059;1060;1061,198;312;423;433,"3-ketoacyl-CoA thiolase, putative",-0.139773077,18.46732869,i,red,-0.6166713604484944,-0.7228509971555976,-0.722518656612224,7.726180941970846
Tb927.8.2640,Tb927.8.2640:mRNA-p1,Tb927.8.2640:mRNA-p1,3,3,3,,1,3,3,3,3,1,3,1,3,1,4.2,4.2,4.2,116.41,1055,1055,4.5,,3.0,,,,1.0,,,0.0,20.268,By MS/MS,By MS/MS,4.2,1.1,175570,121730,53841,2831.8,1963.4,868.4,98542,0.0,4,2,6,,,,1786,911;7497;9791,True;True;True,979;8318;10794,2439;19639;19640;25482,2835;21876;21877;21878;21879;28279,2835;21877;28279,,,"ubiquitin-activating enzyme E1, putative",-0.006690532,16.0820617,i,red,0.7369655941662062,0.910292300022184,0.9196953731370805,5.244452782754186
Tb927.8.2650,Tb927.8.2650:mRNA-p1,Tb927.8.2650:mRNA-p1,1,1,1,,1,1,1,1,0,1,0,1,0,1,4.8,4.8,4.8,40.315,353,353,14.0,,,,,,,,1.0,0.0027129999999999997,7.6349,,By MS/MS,0.0,4.8,147000,0,147000,10500.0,0.0,10500.0,0,44313.0,0,1,1,,,,1787,5713,True,6214,14484,16148,16148,,,"metallo-beta-lactamase-like protein, putative",,,,,-1.0,-4.851570153616008,-2.9249158357409635,5.1673173347481764
Tb927.8.2740,Tb927.8.2740:mRNA-p1,Tb927.8.2740:mRNA-p1,8,8,8,,1,8,8,8,6,6,6,6,6,6,33.7,33.7,33.7,38.497,338,338,9.0,,,,6.0,,,,6.0,0.0,68.155,By MS/MS,By MS/MS,20.7,25.7,7978800,3739100,4239800,531920.0,249270.0,282650.0,1048800,1291200.0,5,7,12,,,,1788,1239;4977;5293;6022;6428;7625;8587;8631,True;True;True;True;True;True;True;True,1330;5430;5771;6552;6985;8457;9481;9527,3258;3259;12669;12670;13435;15193;15194;16283;19968;19969;22408;22502,3756;3757;14164;14165;14967;16923;16924;18165;18166;22216;22217;24843;24943,3756;14165;14967;16923;18165;22217;24843;24943,1062,265,mitochondrial RNA binding protein,0.05880135400000001,13.293018,i,red,-0.4150374992788438,-0.18105030284503226,-0.1802950677753281,6.901943022070158
Tb927.8.2780,Tb927.8.2780:mRNA-p1,Tb927.8.2780:mRNA-p1,4,4,4,,1,4,4,4,2,4,2,4,2,4,18.0,18.0,18.0,32.195,306,306,9.71,,,,3.0,,,,4.0,0.0,39.685,By MS/MS,By MS/MS,6.9,18.0,4435100,1502000,2933100,554390.0,187750.0,366640.0,884790,366630.0,4,5,9,,,,1789,1505;4223;7310;7495,True;True;True;True,1621;4588;8113;8315;8316,3865;3866;10601;19163;19630;19631;19632,4433;4434;11877;21342;21343;21869;21870;21871;21872,4433;11877;21342;21872,1063,41,"RNA-binding protein RBP10, putative",,,,,-0.2630344058337938,-0.9641409791678269,-0.9552102023675473,6.646903416492114
Tb927.8.2820,Tb927.8.2820:mRNA-p1,Tb927.8.2820:mRNA-p1,2,2,2,,1,2,2,2,2,0,2,0,2,0,27.1,27.1,27.1,141.11,1292,1292,1.75,1.0,3.0,,,,,,,0.0,14.058,By MS/MS,,27.1,0.0,334680,334680,0,6972.5,6972.5,0.0,276540,0.0,4,0,4,,,,1790,2509;7665,True;True,2737;8497,6534;6535;20038;20039,7370;22294;22295;22296,7370;22296,,,"hypothetical protein, conserved",0.096427735,14.46183412,i,red,2.321928094887362,4.285990273980924,4.001212953623267,5.524629760313674
Tb927.8.2830,Tb927.8.2830:mRNA-p1,Tb927.8.2830:mRNA-p1,3,3,3,,1,3,3,3,1,2,1,2,1,2,16.9,16.9,16.9,26.237,237,237,10.7,,,,1.0,,,,2.0,0.0,21.57,By MS/MS,By MS/MS,4.2,12.7,930620,79484,851140,77552.0,6623.7,70928.0,0,256570.0,1,2,3,,,,1791,926;3674;6505,True;True;True,994;4001;7089,2486;9402;16524,2892;10540;18404,2892;10540;18404,,,"hypothetical protein, conserved",,,,,-0.5849625007211563,-3.3484823338901517,-3.1012979914768346,5.968774248426309
Tb927.8.2860,Tb927.8.2860:mRNA-p1,Tb927.8.2860:mRNA-p1,5,5,5,,1,5,5,5,5,2,5,2,5,2,7.0,7.0,7.0,99.32600000000001,898,898,4.33,,6.0,1.0,,,2.0,,,0.0,32.04,By MS/MS,By MS/MS,7.0,2.9,1002200,926920,75286,22271.0,20598.0,1673.0,493840,331780.0,7,3,10,,,,1792,22;248;4180;5570;6700,True;True;True;True;True,23;261;4543;6062;7388,56;57;698;699;10525;14054;14055;14056;17276,67;68;69;70;823;824;11793;15628;15629;19255,67;824;11793;15629;19255,,,"hypothetical protein, conserved",,,,,1.0,3.3551464506649573,3.282102520700674,6.000956998445464
Tb927.8.2910,Tb927.8.2910:mRNA-p1,Tb927.8.2910:mRNA-p1,16,2,1,,1,16,2,1,14,13,2,2,1,1,28.6,6.6,3.2,65.812,588,588,7.0,,,3.0,,,,2.0,,0.0,20.883000000000003,By MS/MS,By MS/MS,25.3,23.5,1261900,354050,907890,48536.0,13617.0,34919.0,133690,185890.0,5,4,9,,,,1793,793;899;1348;1564;1616;1675;1877;2194;3308;4985;5279;5865;7808;8351;9467;10951,False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False,853;966;1450;1691;1692;1748;1749;1818;1819;1820;2041;2377;3591;5438;5757;6380;6381;8649;9222;10437;12054,2095;2096;2097;2098;2099;2414;3518;3519;3520;4059;4060;4061;4062;4063;4064;4065;4066;4067;4168;4169;4170;4171;4172;4173;4420;4421;4422;4423;4424;4425;4974;4975;5660;8450;8451;12685;13408;13409;13410;14884;14885;14886;20428;20429;20430;20431;20432;21701;24664;24665;24666;28459;28460;28461,2430;2431;2432;2433;2812;4033;4034;4035;4662;4663;4664;4665;4666;4667;4668;4669;4670;4782;4783;4784;4785;4786;5032;5033;5034;5035;5036;5037;5038;5039;5040;5623;5624;6367;9525;9526;9527;14179;14941;14942;14943;16599;16600;16601;16602;16603;16604;22701;22702;22703;22704;24074;27364;27365;27366;31513;31514;31515;31516,2433;2812;4033;4670;4786;5039;5624;6367;9525;14179;14943;16600;22701;24074;27365;31516,1064;1065;1066;1067;1068;1069,58;179;288;410;447;451,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB, putative",,,,,0.2630344058337938,-1.3347130988082614,-1.3054687184166496,6.101038706502116
Tb927.8.2920,Tb927.8.2920:mRNA-p1;Tb927.8.2930:mRNA-p1;Tb927.8.2940:mRNA-p1,Tb927.8.2920:mRNA-p1;Tb927.8.2930:mRNA-p1;Tb927.8.2940:mRNA-p1,17;16;12,17;16;12,2;2;2,;;,3,17,17,2,14,14,14,14,2,2,31.3,31.3,6.5,65.919,597,597;597;437,7.43,,4.0,29.0,,1.0,4.0,23.0,,0.0,155.59,By MS/MS,By MS/MS,25.0,26.3,73908000,37205000,36703000,2956300.0,1488200.0,1468100.0,10090000,8172700.0,34,31,65,,,,1794,793;899;1348;1564;1616;1675;1877;2194;3353;4985;5279;5866;7808;8341;8351;9467;10951,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,853;966;1450;1691;1692;1748;1749;1818;1819;1820;2041;2377;3641;3642;5438;5757;6382;6383;8649;9212;9222;10437;12054,2095;2096;2097;2098;2099;2414;3518;3519;3520;4059;4060;4061;4062;4063;4064;4065;4066;4067;4168;4169;4170;4171;4172;4173;4420;4421;4422;4423;4424;4425;4974;4975;5660;8542;8543;8544;8545;12685;13408;13409;13410;14887;14888;14889;14890;14891;14892;14893;20428;20429;20430;20431;20432;21687;21701;24664;24665;24666;28459;28460;28461,2430;2431;2432;2433;2812;4033;4034;4035;4662;4663;4664;4665;4666;4667;4668;4669;4670;4782;4783;4784;4785;4786;5032;5033;5034;5035;5036;5037;5038;5039;5040;5623;5624;6367;9627;9628;9629;9630;9631;9632;9633;9634;14179;14941;14942;14943;16605;16606;16607;16608;16609;16610;16611;16612;16613;22701;22702;22703;22704;24060;24074;27364;27365;27366;31513;31514;31515;31516,2433;2812;4033;4670;4786;5039;5624;6367;9632;14179;14943;16605;22701;24060;24074;27365;31516,1064;1065;1066;1067;1069;1070;1071,53;67;188;297;419;456;460,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB, putative",,,,,0.12928301694496647,0.019613184090868072,0.019586713420332722,7.868691450137879
Tb927.8.2970,Tb927.8.2970:mRNA-p1,Tb927.8.2970:mRNA-p1,3,3,3,,1,3,3,3,2,2,2,2,2,2,7.9,7.9,7.9,34.711999999999996,304,304,9.0,,,,2.0,,,,2.0,0.0,23.259,By MS/MS,By MS/MS,6.2,7.9,793510,505190,288320,46677.0,29717.0,16960.0,143480,0.0,2,2,4,,,,1795,1981;6673;10935,True;True;True,2149;7339;12037,5184;17097;28436;28437,5850;19058;31483;31484,5850;19058;31484,,,"hypothetical protein, conserved",,,,,0.0,0.7956311265798123,0.7640082965481995,5.899552404206751
Tb927.8.3020,Tb927.8.3020:mRNA-p1,Tb927.8.3020:mRNA-p1,3,3,3,,1,3,3,3,3,0,3,0,3,0,7.1,7.1,7.1,66.012,603,603,3.0,,,3.0,,,,,,0.0,19.352999999999998,By MS/MS,,7.1,0.0,439390,439390,0,15693.0,15693.0,0.0,129680,0.0,3,0,3,,,,1796,541;8208;9064,True;True;True,575;9069;9995,1464;21360;23601,1740;23690;26126,1740;23690;26126,,,"hypothetical protein, conserved",,,,,2.0,5.414670955695214,4.372301522228858,5.6428501686649675
Tb927.8.3100,Tb927.8.3100:mRNA-p1,Tb927.8.3100:mRNA-p1,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.4,2.4,2.4,54.718999999999994,499,499,3.0,,,1.0,,,,,,0.009995200000000001,6.2509,By MS/MS,,2.4,0.0,128410,128410,0,6114.6,6114.6,0.0,37897,0.0,1,0,1,,,,1797,10868,True,11965,28299,31331,31331,,,"coronin, putative",,,,,1.0,4.106911271814803,2.7571005997505504,5.1085988459735665
Tb927.8.3150,Tb927.8.3150:mRNA-p1,Tb927.8.3150:mRNA-p1,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.0,2.0,2.0,60.817,556,556,3.0,,,1.0,,,,,,0.0079169,6.5566,By MS/MS,,2.0,0.0,79871,79871,0,2282.0,2282.0,0.0,23573,0.0,2,0,2,,,,1798,4548,True,4941,11465,12859;12860,12860,,,"T-complex protein 1, gamma subunit, putative",-0.102732536,19.07653232,i,red,1.584962500721156,2.8191344471439477,2.196274831640948,4.902389121915421
Tb927.8.3210,Tb927.8.3210:mRNA-p1,Tb927.8.3210:mRNA-p1,1,1,1,,1,1,1,1,1,1,1,1,1,1,8.1,8.1,8.1,18.741,172,172,9.0,,,,1.0,,,,1.0,0.0087934,6.465,By MS/MS,By MS/MS,8.1,8.1,149890,101150,48739,18736.0,12644.0,6092.4,0,14692.0,1,1,2,,,,1799,4544,True,4936,11427;11428,12805;12806,12806,,,"hypothetical protein, conserved",,,,,0.0,1.009166724923134,0.7973126403136014,5.175769762170549
Tb927.8.3250,Tb927.8.3250:mRNA-p1,Tb927.8.3250:mRNA-p1,2,2,2,,1,2,2,2,1,1,1,1,1,1,0.5,0.5,0.5,537.36,4674,4674,9.0,,,,1.0,,,,1.0,0.0017699000000000002,11.194,By MS/MS,By MS/MS,0.1,0.3,794200,571990,222210,3254.9,2344.2,910.68,162450,0.0,1,1,2,,,,1800,2530;6187,True;True,2761;6727,6607;15653,7449;17421,7449;17421,,,"dynein heavy chain, putative",0.05097962,16.21899101,i,red,0.0,1.0796282613885289,1.2813014180082714,5.899929882727864
Tb927.8.3260,Tb927.8.3260:mRNA-p1,Tb927.8.3260:mRNA-p1,2,2,2,,1,2,2,2,2,1,2,1,2,1,12.3,12.3,12.3,22.139,195,195,7.33,,,,2.0,,,,1.0,0.0,44.18,By MS/MS,By MS/MS,12.3,7.2,2332400,1738500,593920,233240.0,173850.0,59392.0,493740,0.0,2,1,3,,,,1801,4590;8845,True;True,4991;9750,11576;11577;22999,12967;12968;25476,12967;25476,,,"YceI-like domain containing protein, putative",0.275046661,13.03413565,i,red,0.5849625007211562,1.5435031873129652,1.5147258130585792,6.367806756746776
Tb927.8.3380,Tb927.8.3380:mRNA-p1,Tb927.8.3380:mRNA-p1,3,3,3,,1,3,3,3,2,3,2,3,2,3,15.7,15.7,15.7,27.259,242,242,10.0,,,,2.0,,,,3.0,0.0,31.616999999999997,By MS/MS,By MS/MS,12.4,15.7,3446300,1188800,2257500,287190.0,99065.0,188130.0,389310,628820.0,3,3,6,,,,1802,564;9301;10161,True;True;True,598;10252;11189,1510;1511;24209;26433;26434,1790;1791;26842;29411;29412;29413,1790;26842;29413,,,"electron transfer protein, putative",0.240477418,16.16225963,i,red,0.0,-0.9226927305325553,-0.9125937412971596,6.53735308003993
Tb927.8.3410,Tb927.8.3410:mRNA-p1,Tb927.8.3410:mRNA-p1,1,1,1,,1,1,1,1,0,1,0,1,0,1,0.7,0.7,0.7,170.41,1518,1518,11.0,,,,,1.0,,,,0.0050327,6.693,,By MS/MS,0.0,0.7,0,0,0,0.0,0.0,0.0,0,0.0,0,1,1,,,,1803,5923,True,6447,15001,16730,16730,,,"Inositol hexakisphosphate, putative",-0.17537062,12.50050832,i,red,-1.0,0.0,0.0,-inf
Tb927.8.3450,Tb927.8.3450:mRNA-p1,Tb927.8.3450:mRNA-p1,1,1,1,,1,1,1,1,1,1,1,1,1,1,10.0,10.0,10.0,16.535999999999998,140,140,9.0,,,,1.0,,,,1.0,0.0027367,7.8773,By MS/MS,By MS/MS,10.0,10.0,599550,386260,213290,119910.0,77253.0,42657.0,0,64295.0,1,1,2,,,,1804,3786,True,4120,9662;9663,10859;10860,10859,,,"hypothetical protein, conserved",0.212507085,11.72823728,i,red,0.0,0.851141376778556,0.7942904024452438,5.777825407315786
Tb927.8.3470,Tb927.8.3470:mRNA-p1,Tb927.8.3470:mRNA-p1,13,13,13,,1,13,13,13,9,13,9,13,9,13,55.6,55.6,55.6,26.369,234,234,9.94,,,,13.0,,,,19.0,0.0,124.03,By MS/MS,By MS/MS,47.9,55.6,82229000,45417000,36812000,5481900.0,3027800.0,2454100.0,13538000,9370600.0,17,24,41,,,,1805,211;1873;2246;2247;2248;2591;2592;4078;6020;6076;6077;8330;8661,True;True;True;True;True;True;True;True;True;True;True;True;True,222;2036;2436;2437;2438;2439;2440;2827;2828;4436;6550;6610;6611;6612;6613;9200;9559,616;617;4955;4956;4957;4958;5801;5802;5803;5804;5805;5806;5807;5808;6741;6742;6743;10323;15190;15191;15351;15352;15353;15354;15355;15356;21649;21650;22565;22566;22567;22568,735;736;5601;5602;5603;5604;6533;6534;6535;6536;6537;6538;6539;6540;6541;6542;6543;6544;6545;7579;7580;7581;7582;11577;16920;16921;17134;17135;17136;17137;17138;17139;17140;17141;17142;24026;24027;24028;25017;25018;25019;25020,736;5603;6533;6537;6543;7579;7581;11577;16921;17134;17142;24027;25018,1072,70,"Vesicle transport v-SNARE protein N-terminus, putative",0.00273852,12.9592554,i,red,-0.4739311883324124,0.30303391703164245,0.3028908435228353,7.9150250087667295
