Gene_id,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides DM-dig,Peptides DM-tx,Peptides TbGPI12-dig,Peptides TbGPI12-tx,Razor + unique peptides DM-dig,Razor + unique peptides DM-tx,Razor + unique peptides TbGPI12-dig,Razor + unique peptides TbGPI12-tx,Unique peptides DM-dig,Unique peptides DM-tx,Unique peptides TbGPI12-dig,Unique peptides TbGPI12-tx,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Fraction 2,Fraction 11,Fraction 12,Fraction 31,Fraction 32,Fraction 41,Fraction 42,Q-value,Score,Identification type DM-dig,Identification type DM-tx,Identification type TbGPI12-dig,Identification type TbGPI12-tx,Sequence coverage DM-dig [%],Sequence coverage DM-tx [%],Sequence coverage TbGPI12-dig [%],Sequence coverage TbGPI12-tx [%],Intensity,Intensity DM-dig,Intensity DM-tx,Intensity TbGPI12-dig,Intensity TbGPI12-tx,iBAQ,iBAQ DM-dig,iBAQ DM-tx,iBAQ TbGPI12-dig,iBAQ TbGPI12-tx,LFQ intensity DM-dig,LFQ intensity DM-tx,LFQ intensity TbGPI12-dig,LFQ intensity TbGPI12-tx,MS/MS count DM-dig,MS/MS count DM-tx,MS/MS count TbGPI12-dig,MS/MS count TbGPI12-tx,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Gene_desc,Log2 H/L,Log10 (Int H*L),Group,Glycosome status ,log2_ms_dig,log2_ms_tx,log10_int_dig,log10_int_tx,log2_ibaq_dig,log2_ibag_tx,log2_lfq_dig,log2_lfq_tx,log2_ibaq_tx,log2_int_dig,log2_int_tx
Tb927.9.2390,Tb927.9.2390:mRNA-p1,Tb927.9.2390:mRNA-p1,4,4,4,,1,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,23.2,23.2,23.2,22.31,198,198,1.0,4.0,,,,,,,,0.0,27.541,By MS/MS,,,,23.2,0.0,0.0,0.0,388310,388310,0,0,0,29870.0,29870.0,0.0,0.0,0.0,388310.0,0,0,0.0,5,0,0,0,5,,,,1272,258;1880;2409;3554,True;True;True;True,273;2044;2606;3891,576;4398;5663;8547,657;658;5082;6656;10060,658;5082;6656;10060,,,"hypothetical protein, conserved",-0.061261233,16.25086822,i,red,-2.584962500721156,0.0,5.5891785749109655,-inf,-5.943431822482171,0.0,-6.230184490794314,0.0,0.0,-4.696818623591985,0.0
Tb927.9.2450,Tb927.9.2450:mRNA-p1,Tb927.9.2450:mRNA-p1,2,2,2,,1,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,8.3,8.3,8.3,44.135,386,386,14.7,1.0,1.0,,,,,1.0,,0.0,18.219,By MS/MS,By MS/MS,,,4.1,4.1,0.0,0.0,238070,197650,40426,0,0,13226.0,10980.0,2245.9,0.0,0.0,106400.0,0,0,0.0,2,1,0,0,3,,,,1273,1035;2491,True;True,1125;2697,2434;2435;5912,2810;2811;6963,2810;6963,,,"electon transport protein SCO1/SCO2, putative",0.473667812,13.96863575,i,red,-1.5849625007211563,-1.0,5.295896818678989,4.6066607716609465,-4.539391453657388,-2.2929648024414835,-4.412513796700751,0.0,-2.2929648024414835,-3.775244268859162,-1.561188089362639
Tb927.9.2580,Tb927.9.2580:mRNA-p1,Tb927.9.2580:mRNA-p1,7,7,7,,1,7,7,7,7,1,1,0,7,1,1,0,7,1,1,0,25.6,25.6,25.6,35.134,317,317,4.67,8.0,5.0,1.0,,,,1.0,,0.0,44.608999999999995,By MS/MS,By MS/MS,By MS/MS,,25.6,3.5,4.1,0.0,1318500,1242600,28259,47598,0,82404.0,77663.0,1766.2,2974.9,0.0,846270.0,0,0,0.0,10,1,1,0,12,,,,1274,552;2230;2239;3080;3704;3939;4872,True;True;True;True;True;True;True,588;2422;2431;3338;4074;4335;5333,1289;5207;5208;5209;5210;5223;7338;7339;7340;8933;8934;8935;9530;11758;11759,1497;6044;6045;6066;8656;8657;8658;10550;10551;10552;11275;13951;13952,1497;6044;6066;8657;10551;11275;13951,788,116,"deoxyhypusine hydroxylase, putative",,,,,-2.4594316186372973,-1.0,6.110656364337106,4.451156789424571,-4.494063417274062,-2.024139173423533,-7.343656291984358,0.0,-2.024139173423533,-4.315924087258097,-1.2410991444185469
Tb927.9.2600,Tb927.9.2600:mRNA-p1,Tb927.9.2600:mRNA-p1,3,3,3,,1,3,3,3,3,1,0,0,3,1,0,0,3,1,0,0,16.2,16.2,16.2,24.515,229,229,9.0,4.0,,,,,,1.0,,0.0,19.371,By MS/MS,By MS/MS,,,16.2,5.2,0.0,0.0,319990,276560,43422,0,0,19999.0,17285.0,2713.9,0.0,0.0,240880.0,0,0,0.0,4,1,0,0,5,,,,1275,105;691;1871,True;True;True,110;742;743;2035,228;229;1622;1623;4383,282;283;1887;1888;5062,282;1887;5062,789,200,"hypothetical protein, conserved",0.150209105,13.55260001,i,red,-2.321928094887362,-1.0,5.44178936653435,4.637709823009697,-5.171223966137178,-2.5143576720477223,-5.553004718728028,0.0,-2.5143576720477223,-4.2295065387693915,-1.6301982014385252
Tb927.9.2910,Tb927.9.2910:mRNA-p1,Tb927.9.2910:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,8.3,8.3,8.3,19.339000000000002,180,180,1.0,1.0,,,,,,,,0.0025467,6.8011,By MS/MS,,,,8.3,0.0,0.0,0.0,43975,43975,0,0,0,7329.2,7329.2,0.0,0.0,0.0,43975.0,0,0,0.0,1,0,0,0,1,,,,1277,2410,True,2607,5664,6657,6657,,,"histone acetyltransferase subunit NuA4, putative",,,,,-1.0,0.0,4.643205848129499,-inf,-3.9868185754872654,0.0,-3.2308691048272724,0.0,0.0,-1.9350061604782285,0.0
Tb927.9.3170,Tb927.9.3170:mRNA-p1,Tb927.9.3170:mRNA-p1,3,3,3,,1,3,3,3,2,2,0,0,2,2,0,0,2,2,0,0,17.9,17.9,17.9,22.229,196,196,17.0,3.0,,,,,,2.0,,0.0,22.182,By MS/MS,By MS/MS,,,10.7,12.8,0.0,0.0,342640,168510,174130,0,0,34264.0,16851.0,17413.0,0.0,0.0,0.0,152660,0,0.0,3,4,0,0,7,,,,1278,1711;4495;5530,True;True;True,1858;4922;4923;6060,3991;3992;10784;10785;13469,4616;4617;12723;12724;16062;16063;16064,4617;12723;16063,791,53,cytochrome oxidase subunit V,0.34108261,16.67575571,i,red,-2.0,-2.321928094887362,5.226625678595805,5.240873600020581,-5.135568408044545,-4.965435858975169,0.0,0.0,-4.965435858975169,-3.563237601786033,-3.233205801023562
Tb927.9.3470,Tb927.9.3470:mRNA-p1,Tb927.9.3470:mRNA-p1,3,3,3,,1,3,3,3,3,1,0,0,3,1,0,0,3,1,0,0,12.9,12.9,12.9,30.489,263,263,11.0,3.0,,,,,,1.0,,0.0,19.668,By MS/MS,By MS/MS,,,12.9,3.8,0.0,0.0,168730,145330,23403,0,0,9374.0,8073.8,1300.2,0.0,0.0,145330.0,0,0,0.0,4,1,0,0,5,,,,1279,1897;3338;4885,True;True;True,2062;3614;5346,4427;4428;7922;11793,5116;5117;9345;13998;13999,5117;9345;13998,,,"low molecular weight protein tyrosine phosphatase, putative",,,,,-2.321928094887362,-1.0,5.1623552735520795,4.369271532621027,-4.117994147629018,-1.7040548650609302,-4.844086100418836,0.0,-1.7040548650609302,-3.369072426358302,-1.0904699528916588
Tb927.9.3620,Tb927.9.3620:mRNA-p1,Tb927.9.3620:mRNA-p1,3,3,3,,1,3,3,3,3,3,1,0,3,3,1,0,3,3,1,0,13.9,13.9,13.9,25.221999999999998,231,231,19.6,3.0,,1.0,,,,3.0,,0.0,20.486,By MS/MS,By MS/MS,By MS/MS,,13.9,13.9,5.6,0.0,774210,521870,218790,33554,0,64518.0,43489.0,18232.0,2796.2,0.0,522690.0,190990,0,0.0,3,4,1,0,8,,,,1280,935;2323;5767,True;True;True,1016;2518;6322,2186;2187;5464;5465;14044;14045;14046,2537;2538;6415;6416;16737;16738;16739;16740,2538;6416;16737,,,"hypothetical protein, conserved",-0.36732230299999996,13.12610057,i,red,-1.0,-2.321928094887362,5.74462464178509,5.340027468282661,-3.7409422555301233,-5.0296680813054975,-6.6539819620093335,0.0,-5.0296680813054975,-3.451523706848678,-3.5309263814114957
Tb927.9.3640,Tb927.9.3640:mRNA-p1,Tb927.9.3640:mRNA-p1,2,2,2,,1,2,2,2,2,0,0,0,2,0,0,0,2,0,0,0,14.6,14.6,14.6,22.631999999999998,198,198,1.0,2.0,,,,,,,,0.0,29.826999999999998,By MS/MS,,,,14.6,0.0,0.0,0.0,386530,386530,0,0,0,42948.0,42948.0,0.0,0.0,0.0,386530.0,0,0,0.0,3,0,0,0,3,,,,1281,1427;3920,True;True,1555;4315,3327;9492,3832;11230;11231,3832;11231,,,"hypothetical protein, conserved",0.031677496,13.61074011,i,red,-2.0,0.0,5.58718320673775,-inf,-6.460169072226269,0.0,-6.223644517600076,0.0,0.0,-4.690446301125312,0.0
Tb927.9.3760,Tb927.9.3760:mRNA-p1,Tb927.9.3760:mRNA-p1,10,10,10,,1,10,10,10,9,1,0,3,9,1,0,3,9,1,0,3,32.1,32.1,32.1,38.351,349,349,14.1,,9.0,,,,3.0,1.0,1.0,0.0,74.138,By MS/MS,By MS/MS,,By MS/MS,32.1,4.9,0.0,10.0,3424100,3052000,101090,0,270970,148870.0,132700.0,4395.3,0.0,11781.0,677030.0,0,0,233760.0,11,1,0,3,15,,,,1282,647;1080;1729;2340;3492;3913;4185;4275;4636;5597,True;True;True;True;True;True;True;True;True;True,693;1173;1876;2535;3795;4308;4594;4689;5078;6133,1506;2512;4035;4036;4037;4038;5499;8290;9483;9484;10045;10225;11150;13647,1765;2898;4667;4668;4669;4670;6457;9746;11217;11218;11219;11868;12077;13189;16268,1765;2898;4668;6457;9746;11219;11868;12077;13189;16268,792,1,Nucleoporin GLE2,-0.001210375,14.55164434,i,red,-3.584962500721156,1.0,6.484584529282843,5.570612981730594,-8.076549164772732,1.3136716205489458,-7.023976608997631,3.589570640277913,1.3136716205489458,-7.621906972775767,1.2597964531728574
Tb927.9.3990,Tb927.9.3990:mRNA-p1;Tb927.9.3920:mRNA-p1,Tb927.9.3990:mRNA-p1;Tb927.9.3920:mRNA-p1,11;9,11;9,11;9,;,2,11,11,11,7,10,4,5,7,10,4,5,7,10,4,5,40.1,40.1,40.1,23.840999999999998,202,202;202,23.1,10.0,7.0,4.0,,4.0,5.0,18.0,1.0,0.0,81.318,By MS/MS,By MS/MS,By MS/MS,By MS/MS,33.7,36.6,18.3,25.2,14000000,3607900,9017400,466270,908120,1272700.0,327990.0,819760.0,42389.0,82556.0,2783500.0,7450600,1954200,3405100.0,13,32,4,8,57,,,,1283,376;1618;3208;4080;4092;4180;4669;4834;4835;5018;5307,True;True;True;True;True;True;True;True;True;True;True,402;1762;3479;4485;4497;4589;5111;5112;5288;5289;5491;5492;5810,833;834;835;836;837;838;839;3779;3780;3781;3782;3783;7648;7649;7650;7651;7652;7653;9851;9852;9865;9866;10034;10035;10036;10037;10038;11227;11228;11229;11230;11231;11232;11233;11234;11235;11236;11630;11631;11632;11633;11634;12082;12083;12084;12858;12859;12860;12861,938;939;940;941;942;943;4350;4351;4352;4353;4354;4355;4356;9026;9027;9028;9029;9030;9031;9032;11633;11634;11648;11649;11650;11651;11652;11653;11856;11857;11858;11859;13273;13274;13275;13276;13277;13278;13279;13280;13281;13282;13283;13284;13797;13798;13799;13800;14335;14336;14337;14338;14339;14340;15334;15335;15336;15337,943;4354;9027;11633;11649;11857;13274;13799;13800;14335;15335,793;794,64;191,"ribosomal protein S7, putative",-0.12977714,18.09226049,i,red,-1.4854268271702418,-1.8744691179161412,6.6100391465398385,6.996753268806917,-2.9373629088890563,-3.3027425471700442,-0.5091715128507833,7.337999754584974,-3.3027425471700442,-2.9107380927140145,-3.282519310792924
Tb927.9.4000,Tb927.9.4000:mRNA-p1,Tb927.9.4000:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,5.5,5.5,5.5,38.3,361,361,2.0,,1.0,,,,,,,0.0017745999999999999,6.9975,By MS/MS,,,,5.5,0.0,0.0,0.0,81873,81873,0,0,0,5458.2,5458.2,0.0,0.0,0.0,19451.0,0,0,0.0,1,0,0,0,1,,,,1284,3197,True,3468,7628,9001,9001,,,"hypothetical protein, conserved",,,,,-1.0,0.0,4.913140704150097,-inf,-3.59244794712533,0.0,-2.2358261508834194,0.0,0.0,-2.6455560728472594,0.0
Tb927.9.4310,Tb927.9.4310:mRNA-p1,Tb927.9.4310:mRNA-p1,12,12,12,,1,12,12,12,11,9,6,4,11,9,6,4,11,9,6,4,34.9,34.9,34.9,35.625,327,327,13.8,21.0,13.0,7.0,,1.0,4.0,12.0,1.0,0.0,90.757,By MS/MS,By MS/MS,By MS/MS,By MS/MS,34.9,26.9,20.2,16.5,26868000,20389000,4624500,1422000,431730,1919100.0,1456400.0,330320.0,101570.0,30838.0,15998000.0,4012000,4513900,723300.0,34,14,8,7,63,,,,1285,782;1400;1490;2701;2762;3529;3657;4023;4508;4664;5034;5050,True;True;True;True;True;True;True;True;True;True;True;True,842;1527;1625;1626;2932;3000;3847;4023;4426;4936;4937;5106;5508;5526;5527;5528,1802;1803;1804;1805;1806;1807;3276;3277;3278;3279;3469;3470;3471;3472;3473;3474;3475;3476;3477;3478;3479;3480;3481;3482;6465;6466;6467;6468;6597;6598;6599;8379;8380;8381;8382;8383;8827;9731;10827;10828;10829;10830;10831;11219;11220;11221;11222;12118;12119;12120;12121;12122;12123;12153;12154;12155;12156;12157;12158,2086;2087;2088;2089;2090;3776;3777;3778;3779;3780;3989;3990;3991;3992;3993;3994;3995;3996;3997;3998;3999;4000;4001;4002;4003;7605;7606;7607;7608;7771;7772;7773;7774;7775;9845;9846;9847;9848;9849;9850;10418;10419;11498;11499;12770;12771;12772;12773;12774;13263;13264;13265;13266;14384;14385;14386;14387;14388;14422;14423;14424;14425;14426,2089;3780;4002;7605;7775;9849;10419;11498;12772;13263;14384;14422,795;796;797;798;799;800,1;16;142;230;234;235,"tricarboxylate carrier, putative",0.061168871,16.16521474,i,red,-1.9593580155026542,-0.9068905956085186,7.338675577753202,6.703826821100859,-3.8353578074390393,-3.396907435585603,-1.8242433149025743,5.135657146398262,-3.396907435585603,-3.8271853969651275,-3.3599137722698447
Tb927.9.4520,Tb927.9.4520:mRNA-p1,Tb927.9.4520:mRNA-p1,5,5,5,,1,5,5,5,5,0,0,0,5,0,0,0,5,0,0,0,11.7,11.7,11.7,53.68899999999999,477,477,2.0,,5.0,,,,,,,0.0,35.364000000000004,By MS/MS,,,,11.7,0.0,0.0,0.0,899000,899000,0,0,0,33296.0,33296.0,0.0,0.0,0.0,213580.0,0,0,0.0,6,0,0,0,6,,,,1286,531;744;928;1479;4680,True;True;True;True;True,564;801;1009;1613;5125,1214;1743;2175;3438;11267,1399;2019;2020;2526;3956;13320,1399;2020;2526;3956;13320,,,Mitochondrial-processing peptidase subunit beta,0.135896911,16.01103149,i,red,-2.807354922057604,0.0,5.953759691733229,-inf,-6.097669206860662,0.0,-5.3833891817171935,0.0,0.0,-5.875979529892408,0.0
Tb927.9.4680,Tb927.9.4680:mRNA-p1,Tb927.9.4680:mRNA-p1,14,14,14,,1,14,14,14,8,9,1,11,8,9,1,11,8,9,1,11,38.4,38.4,38.4,45.361000000000004,404,404,28.7,2.0,9.0,1.0,1.0,,17.0,7.0,14.0,0.0,113.34,By MS/MS,By MS/MS,By MS/MS,By MS/MS,24.8,21.3,2.5,31.9,16593000,3485400,3531000,70753,9506200,790160.0,165970.0,168140.0,3369.2,452680.0,541290.0,5667300,0,7426200.0,11,18,2,22,53,,,,1287,1175;1187;1188;1212;1343;1838;1914;2134;2282;2723;2754;3253;4742;5351,True;True;True;True;True;True;True;True;True;True;True;True;True;True,1278;1290;1291;1316;1317;1465;1996;2079;2324;2475;2956;2988;3525;5192;5858,2728;2743;2744;2745;2820;2821;2822;2823;2824;2825;2826;2827;2828;2829;2830;3134;4294;4295;4296;4297;4298;4464;5010;5011;5012;5013;5349;5350;5351;5352;5353;5354;5355;6505;6506;6507;6508;6565;6566;7747;7748;11406;11407;11408;11409;12984;12985;12986;12987;12988;12989,3158;3177;3178;3179;3180;3255;3256;3257;3258;3259;3260;3261;3262;3263;3264;3587;4953;4954;4955;4956;4957;5156;5817;5818;5819;6250;6251;6252;6253;6254;6255;6256;6257;6258;6259;6260;7658;7659;7660;7661;7737;7738;9136;9137;13493;13494;13495;13496;13497;15464;15465;15466;15467;15468;15469,3158;3178;3179;3264;3587;4953;5156;5819;6251;7661;7738;9136;13496;15465,801;802,108;213,Eukaryotic initiation factor 4A-1,-0.004579807,19.30633168,i,red,-2.0,0.27563444261342734,6.550980437794886,7.115184327966238,-5.429488915384727,1.4257305022805427,-6.703935778444678,8.458090353948025,1.4257305022805427,-5.341816983967008,1.4234917682611834
Tb927.9.4850,Tb927.9.4850:mRNA-p1,Tb927.9.4850:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2.4,2.4,2.4,52.638000000000005,490,490,2.0,,1.0,,,,,,,0.0064205,6.3745,By MS/MS,,,,2.4,0.0,0.0,0.0,28360,28360,0,0,0,1050.4,1050.4,0.0,0.0,0.0,6737.6,0,0,0.0,1,0,0,0,1,,,,1288,4389,True,4811,10568,12476,12476,,,"leucine-rich repeat protein (LRRP), putative",,,,,-1.0,0.0,4.452706226511029,-inf,-1.6456562421548333,0.0,-1.1923285661733696,0.0,0.0,-1.4962581248142353,0.0
Tb927.9.5190,Tb927.9.5190:mRNA-p1,Tb927.9.5190:mRNA-p1,11,11,11,,1,11,11,11,7,10,2,4,7,10,2,4,7,10,2,4,46.9,46.9,46.9,32.314,292,292,24.1,7.0,2.0,2.0,,2.0,4.0,11.0,,0.0,83.803,By MS/MS,By MS/MS,By MS/MS,By MS/MS,31.8,41.1,9.9,18.5,4227100,1115900,2685700,104420,321060,281810.0,74391.0,179050.0,6961.6,21404.0,870690.0,2150500,777590,793350.0,7,11,2,7,27,,,,1289,777;1599;1657;1915;2231;2651;3090;3808;4357;4366;4858,True;True;True;True;True;True;True;True;True;True;True,836;1739;1801;2080;2423;2875;3349;4190;4779;4788;5319,1795;3738;3739;3866;4465;4466;4467;5211;5212;5213;5214;5215;6347;6348;7367;9247;9248;9249;9250;10468;10469;10470;10471;10472;10509;10510;11728;11729,2078;4311;4312;4457;5157;5158;5159;6046;6047;6048;6049;6050;6051;6052;7471;7472;8685;10930;10931;10932;12354;12355;12356;12357;12411;12412;13913;13914;13915,2078;4311;4457;5158;6048;7472;8685;10931;12354;12412;13914,803;804;805,126;131;245,"proliferative cell nuclear antigen (PCNA), putative",0.12723706199999998,15.42002939,i,red,-1.415037499278844,-0.5849625007211563,6.086473729044639,6.478098764038196,-3.328384948556439,-3.0307455701492785,-0.16211606656224192,5.265392389873349,-3.0307455701492785,-3.2371800071365358,-2.9852421733530843
Tb927.9.5300,Tb927.9.5300:mRNA-p1,Tb927.9.5300:mRNA-p1,4,4,4,,1,4,4,4,3,2,0,0,3,2,0,0,3,2,0,0,17.5,17.5,17.5,31.896,274,274,17.0,3.0,,,,,,2.0,,0.0,26.489,By MS/MS,By MS/MS,,,11.7,9.5,0.0,0.0,322230,185650,136580,0,0,24787.0,14281.0,10506.0,0.0,0.0,185650.0,0,0,0.0,5,2,0,0,7,,,,1290,2683;2890;3313;5781,True;True;True;True,2910;3132;3589;6337,6421;6850;6851;7879;14074,7554;8094;8095;8096;9282;16769;16770,7554;8095;9282;16769,,,"hypothetical protein, conserved",,,,,-2.584962500721156,-1.5849625007211563,5.268694953562178,5.135387108382386,-4.904198016749244,-4.266528144191335,-5.186388418794939,0.0,-4.266528144191335,-3.6916764174488788,-2.9243623077434737
Tb927.9.5320,Tb927.9.5320:mRNA-p1,Tb927.9.5320:mRNA-p1,12,12,12,,1,12,12,12,8,2,3,8,8,2,3,8,8,2,3,8,37.0,37.0,37.0,46.864,427,427,15.3,6.0,8.0,3.0,2.0,,8.0,1.0,2.0,0.0,99.613,By MS/MS,By MS/MS,By MS/MS,By MS/MS,21.1,5.4,8.2,27.4,5704900,4736600,89239,157010,722050,271660.0,225550.0,4249.5,7476.7,34383.0,1139300.0,304820,516710,648950.0,15,2,4,13,34,,,,1291,215;681;1339;2361;2658;2876;3570;3952;3980;4541;5735;5824,True;True;True;True;True;True;True;True;True;True;True;True,227;732;1461;2557;2883;3118;3914;4350;4379;4971;6285;6389,485;486;1605;3128;3129;3130;5533;5534;6361;6362;6363;6364;6365;6366;6828;6829;8586;9566;9643;9644;9645;10888;13968;14190;14191;14192;14193;14194;14195;14196,566;1867;1868;3580;3581;3582;6502;6503;6504;7490;7491;7492;7493;7494;7495;8068;8069;8070;10103;10104;11314;11390;11391;11392;12844;16651;16652;16925;16926;16927;16928;16929;16930;16931,566;1867;3581;6502;7491;8068;10104;11314;11391;12844;16651;16931,806;807,261;271,"nucleolar RNA binding protein, putative",-0.035795761,16.83687891,i,red,-1.6780719051126376,2.222392421336448,6.689629354963259,5.909175587562116,-4.825858158662652,2.856970271967646,-1.1327807592495658,4.983864403500748,2.856970271967646,-4.783225091175789,2.7559386772827454
Tb927.9.5730,Tb927.9.5730:mRNA-p1,Tb927.9.5730:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,3.1,3.1,3.1,47.583999999999996,422,422,17.0,,1.0,,,,1.0,,,0.007142900000000001,6.3109,By MS/MS,,,By MS/MS,3.1,0.0,0.0,3.1,134450,134450,0,0,0,7076.5,7076.5,0.0,0.0,0.0,31943.0,0,0,0.0,1,0,0,1,2,,,,1292,5563,True,6097,13560;13561,16169;16170,16169,,,nucleosome assembly protein-like protein,0.078837557,14.69899537,i,red,-1.0,1.0,5.12856080655932,-inf,-3.939444621275789,0.0,-2.8264369492165997,0.0,0.0,-3.268064898326638,0.0
Tb927.9.5860,Tb927.9.5860:mRNA-p1;Tb927.9.5770:mRNA-p1,Tb927.9.5860:mRNA-p1;Tb927.9.5770:mRNA-p1,9;9,9;9,9;9,;,2,9,9,9,8,7,7,7,8,7,7,7,8,7,7,7,44.7,44.7,44.7,22.424,199,199;199,18.1,16.0,2.0,8.0,1.0,7.0,2.0,11.0,,0.0,81.158,By MS/MS,By MS/MS,By MS/MS,By MS/MS,41.2,40.2,43.2,43.2,24363000,17043000,4771000,1738100,810600,1874100.0,1311000.0,367000.0,133700.0,62354.0,18852000.0,2709500,5014000,5871900.0,28,11,8,7,54,,,,1293,117;174;607;1855;1856;1931;2244;2717;3981,True;True;True;True;True;True;True;True;True,123;124;183;646;2013;2014;2015;2016;2097;2436;2949;2950;4380,259;260;261;262;263;264;265;266;380;381;382;383;1425;1426;1427;1428;1429;1430;1431;4332;4333;4334;4335;4336;4337;4338;4339;4340;4494;4495;4496;4497;4498;5239;5240;5241;5242;6494;6495;6496;6497;9646;9647;9648;9649;9650;9651,316;317;318;319;320;321;322;323;324;447;448;1662;1663;1664;1665;1666;1667;1668;4993;4994;4995;4996;4997;4998;4999;5000;5001;5002;5003;5004;5005;5191;5192;5193;5194;5195;5196;5197;6084;6085;6086;6087;7642;7643;7644;7645;11393;11394;11395;11396;11397;11398;11399;11400,316;448;1664;4998;5005;5192;6086;7644;11393,808;809,100;198,tryparedoxin peroxidase,,,,,-1.6880559936852597,-0.5849625007211563,7.273721025094085,6.746758709971087,-3.28882492466714,-2.5462269044602968,-1.9095771914642776,8.120379079482143,-2.5462269044602968,-3.2820453012837065,-2.5270663480044737
Tb927.9.5890,Tb927.9.5890:mRNA-p1,Tb927.9.5890:mRNA-p1,7,7,7,,1,7,7,7,6,3,0,2,6,3,0,2,6,3,0,2,29.5,29.5,29.5,39.253,359,359,19.0,2.0,6.0,,,,2.0,3.0,2.0,0.0,56.868,By MS/MS,By MS/MS,,By MS/MS,26.2,10.0,0.0,6.7,2389500,1897700,282110,0,209690,140560.0,111630.0,16595.0,0.0,12335.0,436590.0,291650,0,238080.0,6,4,0,2,12,,,,1294,200;473;562;1285;2911;4684;4761,True;True;True;True;True;True;True,212;502;599;1402;3156;5131;5211,447;448;449;450;451;1049;1328;1329;1330;1331;1332;3028;6898;11274;11448,518;519;520;1193;1194;1552;1553;1554;1555;3463;8155;13327;13541,518;1193;1555;3463;8155;13327;13541,810,351,"solanesyl-diphosphate synthase, putative",0.008397424,16.878115100000002,i,red,-2.807354922057604,-0.7369655941662062,6.278227557594742,5.691788524402698,-7.828113967069054,-0.4113794135404062,-6.397127969738168,3.6138128104401366,-0.4113794135404062,-6.940852039025217,-0.394303303912685
Tb927.9.5900,Tb927.9.5900:mRNA-p1,Tb927.9.5900:mRNA-p1,4,4,4,,1,4,4,4,3,0,0,1,3,0,0,1,3,0,0,1,4.7,4.7,4.7,112.11,992,992,9.5,,3.0,,,,1.0,,,0.0,25.531,By MS/MS,,,By MS/MS,2.8,0.0,0.0,1.9,328040,268630,0,0,59404,6189.4,5068.6,0.0,0.0,1120.8,63822.0,0,0,0.0,3,0,0,1,4,,,,1295,1314;1643;1823;4623,True;True;True;True,1435;1787;1981;5063,3083;3833;4266;11125,3521;4413;4926;13157,3521;4413;4926;13157,,,glutamate dehydrogenase,0.093026228,19.79368467,i,red,-2.0,1.0,5.429154512081447,4.7738156894162005,-3.4947741239339263,1.5590398778750545,-3.7196429073258486,0.0,1.5590398778750545,-4.189802984835834,1.9511588222480343
Tb927.9.6060,Tb927.9.6060:mRNA-p1,Tb927.9.6060:mRNA-p1,4,4,4,,1,4,4,4,4,0,1,0,4,0,1,0,4,0,1,0,14.7,14.7,14.7,30.49,273,273,3.0,4.0,,1.0,,,,,,0.0,27.265,By MS/MS,,By MS/MS,,14.7,0.0,4.4,0.0,391710,356290,0,35418,0,27979.0,25449.0,0.0,2529.8,0.0,356290.0,0,0,0.0,3,0,2,0,5,,,,1296,2675;4140;4869;5724,True;True;True;True,2900;4548;5330;6273,6402;9957;11752;13941;13942,7535;11766;13945;16619;16620;16621,7535;11766;13945;16620,811,109,ERV/ALR sulfhydryl oxidase domain-containing protein,0.391046049,13.46507183,i,red,-0.4150374992788438,0.0,5.5929624413982,-inf,-3.1011636244724055,0.0,-6.107753698104143,0.0,0.0,-2.8664566718763766,0.0
